,TicketID,CustomerID,IssueType,ResolutionTime,Status
1240,CMP2040-OBMLJ1,2040-OBMLJ,Service,3,Open
1241,CMP3174-AKMAS1,3174-AKMAS,Billing,4,Closed
1242,CMP9926-PJHDQ1,9926-PJHDQ,Service,4,Closed
1243,CMP9926-PJHDQ2,9926-PJHDQ,Service,2,Closed
1244,CMP2798-NYLMZ1,2798-NYLMZ,Service,4,Open
1245,CMP2798-NYLMZ2,2798-NYLMZ,Service,1,Open
1246,CMP0036-IHMOT1,0036-IHMOT,Service,2,Closed
1247,CMP5318-YKDPV1,5318-YKDPV,Service,3,Closed
1248,CMP5318-YKDPV2,5318-YKDPV,Service,3,Closed
1249,CMP4250-WAROZ1,4250-WAROZ,Billing,4,Closed
1250,CMP6092-QZVPP1,6092-QZVPP,Billing,3,Closed
1251,CMP0392-BZIUW1,0392-BZIUW,Billing,3,Closed
1252,CMP0392-BZIUW2,0392-BZIUW,Service,2,Closed
1253,CMP7408-OFWXJ1,7408-OFWXJ,Billing,1,Closed
1254,CMP0323-XWWTN1,0323-XWWTN,Internet,3,Closed
1255,CMP0323-XWWTN2,0323-XWWTN,Internet,3,Open
1256,CMP4713-ZBURT1,4713-ZBURT,Internet,4,Closed
1257,CMP5170-PTRKA1,5170-PTRKA,Billing,4,Closed
1258,CMP2123-AGEEN1,2123-AGEEN,Internet,1,Closed
1259,CMP0048-LUMLS1,0048-LUMLS,Billing,2,Closed
1260,CMP6259-WJQLC1,6259-WJQLC,Service,4,Open
1261,CMP6259-WJQLC2,6259-WJQLC,Service,1,Closed
1262,CMP7997-EASSD1,7997-EASSD,Service,3,Closed
1263,CMP7997-EASSD2,7997-EASSD,Internet,4,Closed
1264,CMP0678-RLHVP1,0678-RLHVP,Service,4,Closed
1265,CMP2267-FPIMA1,2267-FPIMA,Billing,1,Open
1266,CMP5285-MVEHD1,5285-MVEHD,Service,3,Closed
1267,CMP5285-MVEHD2,5285-MVEHD,Billing,3,Open
1268,CMP5543-QDCRY1,5543-QDCRY,Internet,3,Closed
1269,CMP6103-BOCOU1,6103-BOCOU,Billing,4,Closed
1270,CMP4824-GUCBY1,4824-GUCBY,Billing,3,Closed
1271,CMP4824-GUCBY2,4824-GUCBY,Billing,3,Closed
1272,CMP5146-CBVOE1,5146-CBVOE,Service,3,Closed
1273,CMP5146-CBVOE2,5146-CBVOE,Internet,3,Open
1274,CMP6630-UJZMY1,6630-UJZMY,Service,6,Closed
1275,CMP6353-BRMMA1,6353-BRMMA,Billing,3,Open
1276,CMP5382-SOYZL1,5382-SOYZL,Internet,2,Closed
1277,CMP5651-YLPRD1,5651-YLPRD,Billing,4,Closed
1278,CMP2826-DXLQO1,2826-DXLQO,Internet,4,Closed
1279,CMP4849-PYRLQ1,4849-PYRLQ,Internet,2,Closed
1280,CMP3429-IFLEM1,3429-IFLEM,Internet,2,Closed
1281,CMP8361-LBRDI1,8361-LBRDI,Billing,1,Closed
1282,CMP8361-LBRDI2,8361-LBRDI,Service,3,Closed
1283,CMP7649-SIJJF1,7649-SIJJF,Billing,1,Closed
1284,CMP8242-SOQUO1,8242-SOQUO,Internet,9,Closed
1285,CMP8242-SOQUO2,8242-SOQUO,Billing,8,Closed
1286,CMP3524-WQDSG1,3524-WQDSG,Billing,4,Closed
1287,CMP3524-WQDSG2,3524-WQDSG,Billing,2,Closed
1288,CMP0810-DHDBD1,0810-DHDBD,Service,3,Closed
1289,CMP0810-DHDBD2,0810-DHDBD,Service,4,Closed
1290,CMP9646-NMHXE1,9646-NMHXE,Internet,1,Closed
1291,CMP7030-NJVDP1,7030-NJVDP,Internet,2,Closed
1292,CMP7030-NJVDP2,7030-NJVDP,Service,4,Closed
1293,CMP9845-PEEKO1,9845-PEEKO,Service,2,Closed
1294,CMP8590-YFFQO1,8590-YFFQO,Service,2,Open
1295,CMP8590-YFFQO2,8590-YFFQO,Service,4,Closed
1296,CMP8659-IOOPU1,8659-IOOPU,Billing,3,Closed
1297,CMP9742-XOKTS1,9742-XOKTS,Billing,1,Closed
1298,CMP9397-TZSHA1,9397-TZSHA,Service,4,Open
1299,CMP9397-TZSHA2,9397-TZSHA,Service,2,Closed
1300,CMP2176-LVPNX1,2176-LVPNX,Service,2,Closed
1301,CMP2176-LVPNX2,2176-LVPNX,Billing,3,Open
1302,CMP8791-GFXLZ1,8791-GFXLZ,Internet,1,Closed
1303,CMP8791-GFXLZ2,8791-GFXLZ,Service,1,Closed
1304,CMP2460-NGXBJ1,2460-NGXBJ,Billing,2,Closed
1305,CMP5268-DSMNQ1,5268-DSMNQ,Billing,3,Closed
1306,CMP5268-DSMNQ2,5268-DSMNQ,Billing,4,Closed
1307,CMP5334-JLAXU1,5334-JLAXU,Service,3,Open
1308,CMP1641-RQDAY1,1641-RQDAY,Billing,3,Closed
1309,CMP6994-ORCWG1,6994-ORCWG,Service,3,Closed
1310,CMP6994-ORCWG2,6994-ORCWG,Internet,1,Closed
1311,CMP2933-XEUJM1,2933-XEUJM,Billing,2,Open
1312,CMP4660-IRIBM1,4660-IRIBM,Service,1,Closed
1313,CMP4660-IRIBM2,4660-IRIBM,Service,2,Closed
1314,CMP7670-ZBPOQ1,7670-ZBPOQ,Service,3,Closed
1315,CMP7670-ZBPOQ2,7670-ZBPOQ,Internet,1,Closed
1316,CMP8089-UZWLX1,8089-UZWLX,Billing,1,Closed
1317,CMP3916-NRPAP1,3916-NRPAP,Internet,5,Closed
1318,CMP5370-IIVVL1,5370-IIVVL,Internet,4,Closed
1319,CMP5370-IIVVL2,5370-IIVVL,Billing,4,Closed
1320,CMP8268-YDIXR1,8268-YDIXR,Service,2,Closed
1321,CMP8268-YDIXR2,8268-YDIXR,Billing,1,Closed
1322,CMP9068-VPWQQ1,9068-VPWQQ,Internet,2,Closed
1323,CMP0384-RVBPI1,0384-RVBPI,Internet,2,Closed
1324,CMP0384-RVBPI2,0384-RVBPI,Service,1,Open
1325,CMP0723-VSOBE1,0723-VSOBE,Internet,1,Closed
1326,CMP0723-VSOBE2,0723-VSOBE,Billing,4,Closed
1327,CMP4741-WWJQZ1,4741-WWJQZ,Billing,9,Open
1328,CMP4741-WWJQZ2,4741-WWJQZ,Service,5,Closed
1329,CMP8480-PPONV1,8480-PPONV,Billing,1,Closed
1330,CMP4598-ZADCK1,4598-ZADCK,Billing,3,Closed
1331,CMP4598-ZADCK2,4598-ZADCK,Billing,3,Open
1332,CMP9681-KYGYB1,9681-KYGYB,Service,3,Closed
1333,CMP9681-KYGYB2,9681-KYGYB,Internet,4,Open
1334,CMP8390-FESFV1,8390-FESFV,Internet,3,Closed
1335,CMP3022-BEXHZ1,3022-BEXHZ,Billing,1,Closed
1336,CMP6248-TKCQV1,6248-TKCQV,Service,1,Closed
1337,CMP6248-TKCQV2,6248-TKCQV,Service,2,Open
1338,CMP0042-RLHYP1,0042-RLHYP,Billing,3,Closed
1339,CMP0042-RLHYP2,0042-RLHYP,Service,1,Closed
1340,CMP3941-XTSKM1,3941-XTSKM,Billing,2,Closed
1341,CMP0114-RSRRW1,0114-RSRRW,Service,2,Closed
1342,CMP4565-NLZBV1,4565-NLZBV,Billing,1,Open
1343,CMP3071-MVJCD1,3071-MVJCD,Billing,3,Closed
1344,CMP1131-SUEKT1,1131-SUEKT,Service,1,Closed
1345,CMP9432-RUVSL1,9432-RUVSL,Internet,2,Closed
1346,CMP9432-RUVSL2,9432-RUVSL,Service,1,Closed
1347,CMP2692-BUCFV1,2692-BUCFV,Billing,3,Open
1348,CMP8752-GHJFU1,8752-GHJFU,Billing,4,Closed
1349,CMP8752-GHJFU2,8752-GHJFU,Service,4,Closed
1350,CMP6510-UPNKS1,6510-UPNKS,Billing,1,Closed
1351,CMP9046-DQMTP1,9046-DQMTP,Internet,2,Closed
1352,CMP9046-DQMTP2,9046-DQMTP,Service,1,Closed
1353,CMP6439-LAJXL1,6439-LAJXL,Internet,1,Open
1354,CMP6439-LAJXL2,6439-LAJXL,Service,3,Closed
1355,CMP3253-HKOKL1,3253-HKOKL,Service,1,Closed
1356,CMP3253-HKOKL2,3253-HKOKL,Billing,2,Open
1357,CMP1621-YNCJH1,1621-YNCJH,Billing,2,Closed
1358,CMP6234-PFPXL1,6234-PFPXL,Service,2,Closed
1359,CMP6234-PFPXL2,6234-PFPXL,Service,1,Closed
1360,CMP1866-OBPNR1,1866-OBPNR,Service,4,Closed
1361,CMP1866-OBPNR2,1866-OBPNR,Service,4,Closed
1362,CMP8205-MQUGY1,8205-MQUGY,Service,3,Closed
1363,CMP8205-MQUGY2,8205-MQUGY,Billing,4,Open
1364,CMP6979-TNDEU1,6979-TNDEU,Service,1,Open
1365,CMP6979-TNDEU2,6979-TNDEU,Internet,1,Closed
1366,CMP8016-ZMGMO1,8016-ZMGMO,Billing,2,Closed
1367,CMP8016-ZMGMO2,8016-ZMGMO,Service,2,Closed
1368,CMP0481-SUMCB1,0481-SUMCB,Billing,4,Closed
1369,CMP7427-AUFPY1,7427-AUFPY,Billing,1,Closed
1370,CMP7427-AUFPY2,7427-AUFPY,Internet,2,Closed
1371,CMP9207-ZPANB1,9207-ZPANB,Service,4,Closed
1372,CMP9207-ZPANB2,9207-ZPANB,Service,4,Closed
1373,CMP7107-UBYKY1,7107-UBYKY,Billing,2,Open
1374,CMP2882-WDTBA1,2882-WDTBA,Service,1,Closed
1375,CMP2882-WDTBA2,2882-WDTBA,Billing,2,Closed
1376,CMP2796-UUZZO1,2796-UUZZO,Internet,3,Closed
1377,CMP2796-UUZZO2,2796-UUZZO,Billing,1,Closed
1378,CMP3794-NFNCH1,3794-NFNCH,Service,2,Closed
1379,CMP5193-QLVZB1,5193-QLVZB,Internet,4,Closed
1380,CMP9313-QOLTZ1,9313-QOLTZ,Billing,4,Closed
1381,CMP9818-XQCUV1,9818-XQCUV,Billing,4,Open
1382,CMP9818-XQCUV2,9818-XQCUV,Internet,3,Closed
1383,CMP6968-GMKPR1,6968-GMKPR,Internet,1,Closed
1384,CMP5816-JMLGY1,5816-JMLGY,Service,1,Open
1385,CMP2927-QRRQV1,2927-QRRQV,Billing,1,Closed
1386,CMP2927-QRRQV2,2927-QRRQV,Billing,1,Closed
1387,CMP5930-GBIWP1,5930-GBIWP,Billing,4,Closed
1388,CMP5930-GBIWP2,5930-GBIWP,Service,3,Closed
1389,CMP2988-PLAHS1,2988-PLAHS,Service,1,Open
1390,CMP2581-VKIRT1,2581-VKIRT,Service,1,Closed
1391,CMP7426-WEIJX1,7426-WEIJX,Billing,1,Open
1392,CMP0354-VXMJC1,0354-VXMJC,Service,4,Closed
1393,CMP9365-SRSZE1,9365-SRSZE,Billing,2,Open
1394,CMP8332-OSJDW1,8332-OSJDW,Service,2,Closed
1395,CMP8332-OSJDW2,8332-OSJDW,Service,1,Open
1396,CMP8917-SZTTJ1,8917-SZTTJ,Billing,3,Closed
1397,CMP8917-SZTTJ2,8917-SZTTJ,Service,2,Closed
1398,CMP1298-PHBTI1,1298-PHBTI,Billing,2,Closed
1399,CMP1298-PHBTI2,1298-PHBTI,Service,1,Closed
1400,CMP9060-HJJRW1,9060-HJJRW,Billing,1,Open
1401,CMP7398-SKNQZ1,7398-SKNQZ,Service,7,Closed
1402,CMP1958-RNRKS1,1958-RNRKS,Service,4,Open
1403,CMP8646-JCOMS1,8646-JCOMS,Service,1,Open
1404,CMP5091-HFAZW1,5091-HFAZW,Internet,7,Closed
1405,CMP5091-HFAZW2,5091-HFAZW,Internet,5,Closed
1406,CMP1568-LJSZU1,1568-LJSZU,Internet,4,Closed
1407,CMP7789-HKSBS1,7789-HKSBS,Billing,4,Closed
1408,CMP7789-HKSBS2,7789-HKSBS,Service,2,Closed
1409,CMP2773-MADBQ1,2773-MADBQ,Service,2,Closed
1410,CMP7860-KSUGX1,7860-KSUGX,Service,2,Open
1411,CMP7860-KSUGX2,7860-KSUGX,Service,1,Open
1412,CMP4450-MDZFX1,4450-MDZFX,Service,2,Closed
1413,CMP4450-MDZFX2,4450-MDZFX,Service,4,Closed
1414,CMP7554-AKDQF1,7554-AKDQF,Service,4,Open
1415,CMP9350-ZXYJC1,9350-ZXYJC,Service,2,Closed
1416,CMP9350-ZXYJC2,9350-ZXYJC,Internet,1,Closed
1417,CMP9575-IWCAZ1,9575-IWCAZ,Billing,2,Closed
1418,CMP7940-UQQUG1,7940-UQQUG,Internet,4,Closed
1419,CMP7940-UQQUG2,7940-UQQUG,Internet,4,Closed
1420,CMP9938-PRCVK1,9938-PRCVK,Internet,3,Open
1421,CMP5129-HHMZC1,5129-HHMZC,Service,2,Closed
1422,CMP5129-HHMZC2,5129-HHMZC,Service,2,Closed
1423,CMP7873-CVMAW1,7873-CVMAW,Service,1,Closed
1424,CMP4524-QCSSM1,4524-QCSSM,Billing,2,Open
1425,CMP4524-QCSSM2,4524-QCSSM,Internet,4,Closed
1426,CMP3638-VBZTA1,3638-VBZTA,Service,2,Closed
1427,CMP0754-EEBDC1,0754-EEBDC,Service,2,Closed
1428,CMP0754-EEBDC2,0754-EEBDC,Internet,1,Closed
1429,CMP1951-IEYXM1,1951-IEYXM,Internet,3,Closed
1430,CMP1951-IEYXM2,1951-IEYXM,Billing,3,Closed
1431,CMP1022-RKXDR1,1022-RKXDR,Internet,3,Closed
1432,CMP3247-MHJKM1,3247-MHJKM,Internet,2,Closed
1433,CMP3247-MHJKM2,3247-MHJKM,Service,4,Closed
1434,CMP0854-UYHZD1,0854-UYHZD,Internet,1,Closed
1435,CMP0854-UYHZD2,0854-UYHZD,Service,1,Closed
1436,CMP0701-RFGFI1,0701-RFGFI,Service,3,Closed
1437,CMP0701-RFGFI2,0701-RFGFI,Billing,4,Closed
1438,CMP0019-EFAEP1,0019-EFAEP,Service,2,Open
1439,CMP0019-EFAEP2,0019-EFAEP,Service,2,Closed
1440,CMP4703-MQYKT1,4703-MQYKT,Service,1,Open
1441,CMP5692-ICXLW1,5692-ICXLW,Service,4,Closed
1442,CMP5692-ICXLW2,5692-ICXLW,Billing,2,Closed
1443,CMP0602-DDUML1,0602-DDUML,Internet,1,Closed
1444,CMP3190-FZATL1,3190-FZATL,Service,2,Closed
1445,CMP3190-FZATL2,3190-FZATL,Billing,3,Closed
1446,CMP1488-PBLJN1,1488-PBLJN,Service,3,Closed
1447,CMP1488-PBLJN2,1488-PBLJN,Billing,3,Closed
1448,CMP9720-JJJOR1,9720-JJJOR,Internet,3,Closed
1449,CMP7398-HPYZQ1,7398-HPYZQ,Service,1,Closed
1450,CMP7398-HPYZQ2,7398-HPYZQ,Billing,3,Closed
1451,CMP6557-BZXLQ1,6557-BZXLQ,Service,4,Closed
1452,CMP6557-BZXLQ2,6557-BZXLQ,Service,2,Closed
1453,CMP2038-LLMLM1,2038-LLMLM,Internet,1,Closed
1454,CMP4138-NAXED1,4138-NAXED,Service,1,Closed
1455,CMP7483-IQWIB1,7483-IQWIB,Service,2,Closed
1456,CMP7996-MHXLW1,7996-MHXLW,Service,1,Closed
1457,CMP7996-MHXLW2,7996-MHXLW,Billing,2,Closed
1458,CMP7901-TBKJX1,7901-TBKJX,Service,1,Closed
1459,CMP4137-BTIKL1,4137-BTIKL,Service,5,Closed
1460,CMP7607-QKKTJ1,7607-QKKTJ,Internet,1,Closed
1461,CMP7607-QKKTJ2,7607-QKKTJ,Service,1,Closed
1462,CMP5656-MJEFC1,5656-MJEFC,Service,3,Closed
1463,CMP1379-FRVEB1,1379-FRVEB,Service,1,Closed
1464,CMP1391-UBDAR1,1391-UBDAR,Service,1,Closed
1465,CMP2560-WBWXF1,2560-WBWXF,Billing,3,Closed
1466,CMP7978-DKUQH1,7978-DKUQH,Service,4,Closed
1467,CMP7978-DKUQH2,7978-DKUQH,Internet,2,Closed
1468,CMP7101-HRBLJ1,7101-HRBLJ,Billing,2,Closed
1469,CMP7101-HRBLJ2,7101-HRBLJ,Billing,3,Closed
1470,CMP1136-XGEQU1,1136-XGEQU,Billing,1,Open
1471,CMP2530-FMFXO1,2530-FMFXO,Service,4,Open
1472,CMP2530-FMFXO2,2530-FMFXO,Service,4,Closed
1473,CMP7622-FWGEW1,7622-FWGEW,Internet,3,Open
1474,CMP9798-DRYDS1,9798-DRYDS,Billing,3,Closed
1475,CMP9798-DRYDS2,9798-DRYDS,Service,1,Closed
1476,CMP4815-YOSUK1,4815-YOSUK,Service,4,Closed
1477,CMP4815-YOSUK2,4815-YOSUK,Billing,4,Closed
1478,CMP7036-TYDEC1,7036-TYDEC,Billing,4,Closed
1479,CMP8619-IJNDK1,8619-IJNDK,Service,2,Open
1480,CMP6479-SZPLM1,6479-SZPLM,Billing,4,Closed
1481,CMP8097-VBQTZ1,8097-VBQTZ,Internet,2,Closed
1482,CMP8097-VBQTZ2,8097-VBQTZ,Service,1,Closed
1483,CMP8069-RHUXK1,8069-RHUXK,Billing,3,Closed
1484,CMP9554-DFKIC1,9554-DFKIC,Service,3,Closed
1485,CMP9554-DFKIC2,9554-DFKIC,Service,3,Open
1486,CMP1813-JLKWR1,1813-JLKWR,Billing,4,Closed
1487,CMP1813-JLKWR2,1813-JLKWR,Billing,1,Closed
1488,CMP9168-INPSZ1,9168-INPSZ,Internet,3,Closed
1489,CMP5334-AFQJB1,5334-AFQJB,Service,1,Closed
1490,CMP5334-AFQJB2,5334-AFQJB,Service,1,Closed
1491,CMP8963-JLGJT1,8963-JLGJT,Internet,2,Closed
1492,CMP6463-HHXJR1,6463-HHXJR,Internet,3,Open
1493,CMP6463-HHXJR2,6463-HHXJR,Internet,3,Closed
1494,CMP3097-PYWXL1,3097-PYWXL,Service,4,Closed
1495,CMP5499-ECUTN1,5499-ECUTN,Billing,2,Closed
1496,CMP2637-FKFSY1,2637-FKFSY,Billing,2,Closed
1497,CMP0020-INWCK1,0020-INWCK,Billing,1,Closed
1498,CMP2683-JXWQQ1,2683-JXWQQ,Internet,3,Closed
1499,CMP2683-JXWQQ2,2683-JXWQQ,Service,4,Open
1500,CMP7989-AWGEH1,7989-AWGEH,Billing,2,Open
1501,CMP0730-BGQGF1,0730-BGQGF,Internet,3,Closed
1502,CMP0730-BGQGF2,0730-BGQGF,Service,2,Closed
1503,CMP9101-NTIXF1,9101-NTIXF,Internet,2,Closed
1504,CMP9101-NTIXF2,9101-NTIXF,Internet,2,Closed
1505,CMP9308-ANMVE1,9308-ANMVE,Billing,2,Closed
1506,CMP8231-BSWXX1,8231-BSWXX,Billing,2,Closed
1507,CMP7176-WIONM1,7176-WIONM,Billing,2,Closed
1508,CMP7176-WIONM2,7176-WIONM,Internet,3,Closed
1509,CMP7623-HKYRK1,7623-HKYRK,Service,4,Open
1510,CMP5197-PYEPU1,5197-PYEPU,Billing,4,Closed
1511,CMP5197-PYEPU2,5197-PYEPU,Service,1,Closed
1512,CMP3275-RHRNE1,3275-RHRNE,Internet,3,Closed
1513,CMP0141-YEAYS1,0141-YEAYS,Service,3,Open
1514,CMP9603-OAIHC1,9603-OAIHC,Billing,2,Closed
1515,CMP8314-DPQHL1,8314-DPQHL,Service,2,Open
1516,CMP8314-DPQHL2,8314-DPQHL,Billing,1,Closed
1517,CMP1357-MVDOZ1,1357-MVDOZ,Internet,1,Closed
1518,CMP0679-TDGAK1,0679-TDGAK,Internet,4,Closed
1519,CMP9067-SQTNS1,9067-SQTNS,Billing,3,Open
1520,CMP9067-SQTNS2,9067-SQTNS,Internet,2,Open
1521,CMP5788-YPOEG1,5788-YPOEG,Service,3,Open
1522,CMP7055-JCGNI1,7055-JCGNI,Service,3,Closed
1523,CMP9137-NOQKA1,9137-NOQKA,Billing,3,Closed
1524,CMP9137-NOQKA2,9137-NOQKA,Billing,4,Closed
1525,CMP8868-GAGIO1,8868-GAGIO,Service,2,Closed
1526,CMP8868-GAGIO2,8868-GAGIO,Service,3,Closed
1527,CMP8216-AZUUZ1,8216-AZUUZ,Service,1,Closed
1528,CMP8216-AZUUZ2,8216-AZUUZ,Service,3,Open
1529,CMP8384-FZBJK1,8384-FZBJK,Internet,4,Closed
1530,CMP8384-FZBJK2,8384-FZBJK,Internet,1,Closed
1531,CMP1265-BCFEO1,1265-BCFEO,Billing,3,Closed
1532,CMP1265-BCFEO2,1265-BCFEO,Service,1,Closed
1533,CMP1790-NESIO1,1790-NESIO,Service,1,Closed
1534,CMP0880-FVFWF1,0880-FVFWF,Service,4,Closed
1535,CMP0880-FVFWF2,0880-FVFWF,Internet,1,Open
1536,CMP2792-LSHWX1,2792-LSHWX,Billing,7,Closed
1537,CMP2792-LSHWX2,2792-LSHWX,Billing,8,Closed
1538,CMP9953-ZMKSM1,9953-ZMKSM,Billing,3,Closed
1539,CMP9953-ZMKSM2,9953-ZMKSM,Internet,1,Open
1540,CMP4391-LNRXK1,4391-LNRXK,Service,1,Closed
1541,CMP4391-LNRXK2,4391-LNRXK,Service,2,Closed
1542,CMP3301-LSLWQ1,3301-LSLWQ,Billing,4,Closed
1543,CMP3301-LSLWQ2,3301-LSLWQ,Billing,3,Closed
1544,CMP7473-ZBDSN1,7473-ZBDSN,Service,3,Closed
1545,CMP8454-AATJP1,8454-AATJP,Service,3,Closed
1546,CMP8454-AATJP2,8454-AATJP,Billing,2,Closed
1547,CMP4191-XOVOM1,4191-XOVOM,Billing,4,Open
1548,CMP7026-YMSBE1,7026-YMSBE,Service,3,Closed
1549,CMP5440-VHLUL1,5440-VHLUL,Internet,3,Closed
1550,CMP5213-TWWJU1,5213-TWWJU,Service,4,Closed
1551,CMP5472-CVMDX1,5472-CVMDX,Service,4,Closed
1552,CMP5472-CVMDX2,5472-CVMDX,Service,3,Closed
1553,CMP9392-XBGTD1,9392-XBGTD,Service,4,Closed
1554,CMP9392-XBGTD2,9392-XBGTD,Internet,4,Closed
1555,CMP1110-KYLGQ1,1110-KYLGQ,Internet,3,Closed
1556,CMP1110-KYLGQ2,1110-KYLGQ,Billing,2,Closed
1557,CMP0815-MFZGM1,0815-MFZGM,Billing,3,Closed
1558,CMP0197-PNKNK1,0197-PNKNK,Internet,1,Closed
1559,CMP1810-MVMAI1,1810-MVMAI,Service,2,Closed
1560,CMP6366-XIVKZ1,6366-XIVKZ,Billing,1,Closed
1561,CMP6366-XIVKZ2,6366-XIVKZ,Service,2,Closed
1562,CMP4760-THGOT1,4760-THGOT,Service,1,Closed
1563,CMP4760-THGOT2,4760-THGOT,Billing,2,Closed
1564,CMP2790-XUYMV1,2790-XUYMV,Service,2,Open
1565,CMP1015-JPFYW1,1015-JPFYW,Internet,2,Closed
1566,CMP7610-TVOPG1,7610-TVOPG,Billing,3,Open
1567,CMP7299-GNVPL1,7299-GNVPL,Internet,2,Closed
1568,CMP7299-GNVPL2,7299-GNVPL,Service,3,Closed
1569,CMP9743-DQKQW1,9743-DQKQW,Service,2,Open
1570,CMP9743-DQKQW2,9743-DQKQW,Billing,4,Closed
1571,CMP1897-OKVMW1,1897-OKVMW,Service,4,Closed
1572,CMP5485-ITNPC1,5485-ITNPC,Service,2,Closed
1573,CMP5485-ITNPC2,5485-ITNPC,Internet,4,Closed
1574,CMP2452-KDRRH1,2452-KDRRH,Billing,2,Open
1575,CMP2452-KDRRH2,2452-KDRRH,Internet,2,Closed
1576,CMP4146-SVFUD1,4146-SVFUD,Service,1,Closed
1577,CMP4146-SVFUD2,4146-SVFUD,Billing,4,Closed
1578,CMP7517-LDMPS1,7517-LDMPS,Service,3,Closed
1579,CMP7517-LDMPS2,7517-LDMPS,Service,4,Closed
1580,CMP1400-WIVLL1,1400-WIVLL,Service,3,Closed
1581,CMP1400-WIVLL2,1400-WIVLL,Billing,3,Closed
1582,CMP7765-LWVVH1,7765-LWVVH,Internet,1,Closed
1583,CMP7765-LWVVH2,7765-LWVVH,Internet,2,Closed
1584,CMP9453-PATOS1,9453-PATOS,Billing,1,Closed
1585,CMP2931-XIQBR1,2931-XIQBR,Billing,1,Closed
1586,CMP2931-XIQBR2,2931-XIQBR,Billing,1,Closed
1587,CMP0208-BPQEJ1,0208-BPQEJ,Service,4,Closed
1588,CMP3404-JNXAX1,3404-JNXAX,Service,1,Open
1589,CMP3404-JNXAX2,3404-JNXAX,Internet,4,Closed
1590,CMP3345-JHUEO1,3345-JHUEO,Internet,4,Open
1591,CMP3345-JHUEO2,3345-JHUEO,Internet,2,Closed
1592,CMP5649-RXQTV1,5649-RXQTV,Service,4,Closed
1593,CMP8648-PFRMP1,8648-PFRMP,Service,3,Open
1594,CMP0258-NOKBL1,0258-NOKBL,Billing,6,Closed
1595,CMP1303-SRDOK1,1303-SRDOK,Service,4,Closed
1596,CMP8046-DNVTL1,8046-DNVTL,Service,4,Closed
1597,CMP8046-DNVTL2,8046-DNVTL,Internet,2,Open
1598,CMP2209-XADXF1,2209-XADXF,Billing,3,Open
1599,CMP2209-XADXF2,2209-XADXF,Billing,2,Closed
1600,CMP4770-UEZOX1,4770-UEZOX,Billing,1,Open
1601,CMP9513-DXHDA1,9513-DXHDA,Billing,4,Closed
1602,CMP2065-MMKGR1,2065-MMKGR,Service,3,Closed
1603,CMP4176-RELJR1,4176-RELJR,Billing,2,Closed
1604,CMP1796-JANOW1,1796-JANOW,Service,4,Open
1605,CMP5795-KTGUD1,5795-KTGUD,Service,3,Closed
1606,CMP5795-KTGUD2,5795-KTGUD,Billing,2,Closed
1607,CMP5897-ZYEKH1,5897-ZYEKH,Service,2,Open
1608,CMP8715-KKTFG1,8715-KKTFG,Service,3,Closed
1609,CMP0960-HUWBM1,0960-HUWBM,Billing,4,Closed
1610,CMP7319-ZNRTR1,7319-ZNRTR,Service,4,Open
1611,CMP8070-AAWZP1,8070-AAWZP,Internet,1,Closed
1612,CMP8070-AAWZP2,8070-AAWZP,Internet,4,Closed
1613,CMP1666-JXLKU1,1666-JXLKU,Billing,4,Closed
1614,CMP7351-MHQVU1,7351-MHQVU,Service,4,Closed
1615,CMP9224-VTYID1,9224-VTYID,Internet,4,Closed
1616,CMP9224-VTYID2,9224-VTYID,Service,2,Closed
1617,CMP3853-LYGAM1,3853-LYGAM,Billing,2,Open
1618,CMP2410-CIYFZ1,2410-CIYFZ,Service,2,Closed
1619,CMP6569-KTMDU1,6569-KTMDU,Service,3,Closed
1620,CMP6569-KTMDU2,6569-KTMDU,Service,2,Open
1621,CMP2122-SZZZD1,2122-SZZZD,Service,1,Open
1622,CMP2122-SZZZD2,2122-SZZZD,Service,4,Closed
1623,CMP6029-CSMJE1,6029-CSMJE,Internet,2,Closed
1624,CMP2603-HVKCG1,2603-HVKCG,Internet,2,Open
1625,CMP2603-HVKCG2,2603-HVKCG,Service,1,Open
1626,CMP5044-XDPYX1,5044-XDPYX,Internet,4,Closed
1627,CMP0570-BFQHT1,0570-BFQHT,Billing,3,Open
1628,CMP3810-DVDQQ1,3810-DVDQQ,Billing,3,Open
1629,CMP5960-MVTUK1,5960-MVTUK,Billing,1,Closed
1630,CMP0928-JMXNP1,0928-JMXNP,Internet,4,Closed
1631,CMP0928-JMXNP2,0928-JMXNP,Service,2,Open
1632,CMP7711-YIJWC1,7711-YIJWC,Internet,1,Closed
1633,CMP5482-VXSXJ1,5482-VXSXJ,Internet,1,Closed
1634,CMP5482-VXSXJ2,5482-VXSXJ,Billing,2,Closed
1635,CMP0689-DSXGL1,0689-DSXGL,Billing,3,Closed
1636,CMP0689-DSXGL2,0689-DSXGL,Internet,2,Open
1637,CMP4132-KALRO1,4132-KALRO,Billing,8,Open
1638,CMP4132-KALRO2,4132-KALRO,Billing,7,Closed
1639,CMP1245-HARPS1,1245-HARPS,Billing,2,Closed
1640,CMP4323-ELYYB1,4323-ELYYB,Billing,1,Closed
1641,CMP4323-ELYYB2,4323-ELYYB,Internet,4,Closed
1642,CMP6322-PJJDJ1,6322-PJJDJ,Billing,4,Closed
1643,CMP0330-BGYZE1,0330-BGYZE,Service,1,Closed
